clip_id,video_id,clip_num,split,has_knees_inward,has_knees_forward,knees_inward_duration,knees_forward_duration,total_error_duration,error_count,quality_score,has_nan_trajectory,exercise_type
36449_2,36449,2,train,False,True,0.0,3.3699999999999997,3.3699999999999997,1,0.10846560846560849,False,BackSquat
36450_1,36450,1,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36453_3,36453,3,train,False,True,0.0,0.7999999999999999,0.7999999999999999,1,0.7883597883597884,False,BackSquat
36464_2,36464,2,test,True,True,2.16,1.19,3.35,2,0.11375661375661372,False,BackSquat
36471_2,36471,2,test,False,True,0.0,2.5500000000000003,2.5500000000000003,1,0.32539682539682524,False,BackSquat
36474_2,36474,2,train,False,True,0.0,1.67,1.67,1,0.5582010582010581,False,BackSquat
36475_5,36475,5,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36477_2,36477,2,train,False,True,0.0,1.41,1.41,1,0.626984126984127,False,BackSquat
36478_7,36478,7,train,False,True,0.0,1.14,1.14,1,0.6984126984126984,False,BackSquat
36493_2,36493,2,test,False,True,0.0,0.8899999999999999,0.8899999999999999,1,0.7645502645502645,False,BackSquat
36497_2,36497,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36499_1,36499,1,train,False,True,0.0,0.8000000000000003,0.8000000000000003,1,0.7883597883597883,False,BackSquat
36501_1,36501,1,train,False,True,0.0,0.9499999999999997,0.9499999999999997,1,0.7486772486772487,False,BackSquat
36502_2,36502,2,train,False,True,0.0,3.8299999999999996,3.8299999999999996,1,0.0,False,BackSquat
36504_1,36504,1,train,False,True,0.0,1.36,1.36,1,0.6402116402116402,False,BackSquat
36506_1,36506,1,train,False,True,0.0,1.15,1.15,1,0.6957671957671958,False,BackSquat
36511_1,36511,1,train,False,True,0.0,1.3399999999999999,1.3399999999999999,1,0.6455026455026456,False,BackSquat
36533_5,36533,5,test,True,True,0.4099999999999999,1.15,1.5599999999999998,2,0.5873015873015873,False,BackSquat
36534_5,36534,5,test,False,True,0.0,1.1800000000000002,1.1800000000000002,1,0.6878306878306878,False,BackSquat
36544_1,36544,1,train,False,True,0.0,2.51,2.51,1,0.33597883597883604,False,BackSquat
36548_3,36548,3,train,True,True,0.77,1.7000000000000002,2.47,2,0.3465608465608465,False,BackSquat
36552_1,36552,1,val,False,True,0.0,0.96,0.96,1,0.746031746031746,False,BackSquat
36563_2,36563,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36584_1,36584,1,train,False,True,0.0,1.33,1.33,1,0.6481481481481481,False,BackSquat
36585_1,36585,1,test,False,True,0.0,3.8499999999999996,3.8499999999999996,1,0.0,False,BackSquat
36586_1,36586,1,train,False,True,0.0,3.9699999999999993,3.9699999999999993,1,0.0,False,BackSquat
36598_10,36598,10,train,False,True,0.0,1.1,1.1,1,0.708994708994709,False,BackSquat
36599_2,36599,2,val,False,True,0.0,1.5100000000000002,1.5100000000000002,1,0.6005291005291005,False,BackSquat
36602_4,36602,4,train,False,True,0.0,2.6500000000000004,2.6500000000000004,1,0.29894179894179884,False,BackSquat
36613_2,36613,2,train,False,True,0.0,1.6199999999999999,1.6199999999999999,1,0.5714285714285714,False,BackSquat
36614_10,36614,10,train,False,True,0.0,1.58,1.58,1,0.582010582010582,False,BackSquat
36627_3,36627,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36638_1,36638,1,test,False,True,0.0,1.5899999999999999,1.5899999999999999,1,0.5793650793650793,False,BackSquat
36640_1,36640,1,train,False,True,0.0,1.9,1.9,1,0.4973544973544973,False,BackSquat
36644_6,36644,6,val,False,True,0.0,1.02,1.02,1,0.7301587301587301,False,BackSquat
36653_2,36653,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36654_1,36654,1,val,False,True,0.0,2.4099999999999997,2.4099999999999997,1,0.36243386243386244,False,BackSquat
36663_1,36663,1,val,True,True,3.62,4.28,7.9,2,0.0,False,BackSquat
36667_1,36667,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36669_2,36669,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36672_1,36672,1,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36679_5,36679,5,train,True,False,1.1099999999999999,0.0,1.1099999999999999,1,0.7063492063492064,False,BackSquat
36680_12,36680,12,test,False,True,0.0,3.41,3.41,1,0.0978835978835978,False,BackSquat
36687_3,36687,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36706_4,36706,4,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36709_1,36709,1,val,False,True,0.0,1.7500000000000004,1.7500000000000004,1,0.5370370370370369,False,BackSquat
36718_4,36718,4,train,False,True,0.0,1.2399999999999998,1.2399999999999998,1,0.671957671957672,False,BackSquat
36730_1,36730,1,train,False,True,0.0,1.2800000000000002,1.2800000000000002,1,0.6613756613756613,False,BackSquat
36731_1,36731,1,train,True,True,1.88,3.27,5.15,2,0.0,False,BackSquat
36732_3,36732,3,test,False,True,0.0,2.29,2.29,1,0.3941798941798942,False,BackSquat
36738_3,36738,3,train,False,True,0.0,1.2200000000000002,1.2200000000000002,1,0.6772486772486772,False,BackSquat
36740_1,36740,1,train,False,True,0.0,1.6400000000000001,1.6400000000000001,1,0.566137566137566,False,BackSquat
36745_2,36745,2,train,False,True,0.0,3.65,3.65,1,0.03439153439153442,False,BackSquat
36746_1,36746,1,val,False,True,0.0,4.3,4.3,1,0.0,False,BackSquat
36748_2,36748,2,train,False,True,0.0,0.8899999999999999,0.8899999999999999,1,0.7645502645502645,False,BackSquat
36759_3,36759,3,train,True,True,2.96,2.75,5.71,2,0.0,False,BackSquat
36761_2,36761,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36769_1,36769,1,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36772_6,36772,6,train,False,True,0.0,0.89,0.89,1,0.7645502645502645,False,BackSquat
36777_4,36777,4,val,False,True,0.0,2.0700000000000003,2.0700000000000003,1,0.45238095238095233,False,BackSquat
36784_1,36784,1,train,False,True,0.0,3.05,3.05,1,0.19312169312169314,False,BackSquat
36788_2,36788,2,train,False,True,0.0,2.75,2.75,1,0.27248677248677244,False,BackSquat
36796_1,36796,1,train,False,True,0.0,1.15,1.15,1,0.6957671957671958,False,BackSquat
36808_1,36808,1,train,False,True,0.0,1.1099999999999999,1.1099999999999999,1,0.7063492063492064,False,BackSquat
36809_2,36809,2,test,False,True,0.0,2.0,2.0,1,0.4708994708994708,False,BackSquat
36810_1,36810,1,train,False,True,0.0,1.2399999999999998,1.2399999999999998,1,0.671957671957672,False,BackSquat
36819_6,36819,6,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36821_3,36821,3,test,True,True,2.1999999999999997,2.4799999999999995,4.68,2,0.0,False,BackSquat
36823_7,36823,7,train,False,True,0.0,0.9600000000000001,0.9600000000000001,1,0.746031746031746,False,BackSquat
36828_1,36828,1,train,False,True,0.0,1.71,1.71,1,0.5476190476190477,False,BackSquat
36833_7,36833,7,train,False,True,0.0,1.02,1.02,1,0.7301587301587301,False,BackSquat
36835_1,36835,1,train,False,True,0.0,2.9,2.9,1,0.2328042328042328,False,BackSquat
36836_4,36836,4,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36839_2,36839,2,train,False,True,0.0,2.79,2.79,1,0.26190476190476186,False,BackSquat
36848_1,36848,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36858_1,36858,1,train,False,True,0.0,2.9000000000000004,2.9000000000000004,1,0.23280423280423268,False,BackSquat
36865_3,36865,3,test,False,True,0.0,1.57,1.57,1,0.5846560846560847,False,BackSquat
36873_2,36873,2,train,False,True,0.0,1.64,1.64,1,0.5661375661375662,False,BackSquat
36880_1,36880,1,train,True,True,1.3199999999999998,1.42,2.7399999999999998,2,0.2751322751322751,False,BackSquat
36885_2,36885,2,train,True,False,1.9700000000000002,0.0,1.9700000000000002,1,0.4788359788359787,False,BackSquat
36887_2,36887,2,train,True,True,3.2300000000000004,3.249999999999999,6.4799999999999995,2,0.0,False,BackSquat
36889_2,36889,2,train,False,True,0.0,3.3500000000000005,3.3500000000000005,1,0.11375661375661361,False,BackSquat
36893_1,36893,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36897_1,36897,1,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36898_6,36898,6,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36899_1,36899,1,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36900_2,36900,2,train,True,False,2.6300000000000003,0.0,2.6300000000000003,1,0.3042328042328041,False,BackSquat
36907_1,36907,1,test,False,True,0.0,2.96,2.96,1,0.21693121693121686,False,BackSquat
36910_1,36910,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36911_2,36911,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36915_5,36915,5,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36926_4,36926,4,val,False,True,0.0,1.0699999999999998,1.0699999999999998,1,0.716931216931217,False,BackSquat
36930_6,36930,6,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36938_5,36938,5,train,False,True,0.0,1.29,1.29,1,0.6587301587301587,False,BackSquat
36940_6,36940,6,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36943_3,36943,3,train,False,True,0.0,1.0299999999999998,1.0299999999999998,1,0.7275132275132276,False,BackSquat
36947_1,36947,1,test,False,True,0.0,1.3599999999999999,1.3599999999999999,1,0.6402116402116402,False,BackSquat
36953_1,36953,1,train,False,True,0.0,1.44,1.44,1,0.6190476190476191,False,BackSquat
36954_2,36954,2,train,False,True,0.0,1.4500000000000002,1.4500000000000002,1,0.6164021164021163,False,BackSquat
36963_1,36963,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36964_1,36964,1,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36965_6,36965,6,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36968_1,36968,1,train,False,True,0.0,2.7300000000000004,2.7300000000000004,1,0.2777777777777777,False,BackSquat
36971_9,36971,9,val,False,True,0.0,1.31,1.31,1,0.6534391534391535,False,BackSquat
36974_2,36974,2,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
36975_1,36975,1,test,False,True,0.0,1.9099999999999997,1.9099999999999997,1,0.49470899470899476,False,BackSquat
36977_2,36977,2,train,False,True,0.0,1.06,1.06,1,0.7195767195767195,False,BackSquat
36978_4,36978,4,test,False,True,0.0,0.94,0.94,1,0.7513227513227514,False,BackSquat
36979_1,36979,1,val,False,True,0.0,3.49,3.49,1,0.07671957671957663,False,BackSquat
36980_1,36980,1,test,False,True,0.0,1.0099999999999998,1.0099999999999998,1,0.7328042328042328,False,BackSquat
36983_4,36983,4,train,False,True,0.0,0.8999999999999999,0.8999999999999999,1,0.7619047619047619,False,BackSquat
36984_4,36984,4,val,False,True,0.0,2.3,2.3,1,0.3915343915343915,False,BackSquat
36990_1,36990,1,train,True,True,3.5599999999999996,2.79,6.35,2,0.0,False,BackSquat
36991_2,36991,2,train,False,True,0.0,4.2700000000000005,4.2700000000000005,1,0.0,False,BackSquat
36997_1,36997,1,train,False,True,0.0,1.37,1.37,1,0.6375661375661374,False,BackSquat
37000_1,37000,1,train,False,True,0.0,1.2599999999999998,1.2599999999999998,1,0.6666666666666667,False,BackSquat
37022_1,37022,1,test,False,True,0.0,2.51,2.51,1,0.33597883597883604,False,BackSquat
37067_1,37067,1,train,False,True,0.0,3.23,3.23,1,0.14550264550264547,False,BackSquat
37069_1,37069,1,train,False,True,0.0,1.09,1.09,1,0.7116402116402116,False,BackSquat
37070_1,37070,1,train,False,True,0.0,2.6,2.6,1,0.3121693121693121,False,BackSquat
37072_3,37072,3,train,False,True,0.0,1.67,1.67,1,0.5582010582010581,False,BackSquat
37073_2,37073,2,train,False,True,0.0,0.6300000000000001,0.6300000000000001,1,0.8333333333333333,False,BackSquat
37076_1,37076,1,train,False,True,0.0,0.9199999999999999,0.9199999999999999,1,0.7566137566137566,False,BackSquat
37077_2,37077,2,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37080_4,37080,4,val,False,True,0.0,1.9100000000000001,1.9100000000000001,1,0.49470899470899465,False,BackSquat
37081_1,37081,1,train,False,True,0.0,1.47,1.47,1,0.6111111111111112,False,BackSquat
37083_1,37083,1,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37092_1,37092,1,train,False,True,0.0,1.12,1.12,1,0.7037037037037037,False,BackSquat
37093_3,37093,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37094_1,37094,1,train,False,True,0.0,2.1099999999999994,2.1099999999999994,1,0.44179894179894197,False,BackSquat
37095_5,37095,5,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37099_7,37099,7,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37100_3,37100,3,train,False,True,0.0,2.0,2.0,1,0.4708994708994708,False,BackSquat
37105_3,37105,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37108_11,37108,11,test,False,True,0.0,1.33,1.33,1,0.6481481481481481,False,BackSquat
37114_1,37114,1,train,False,True,0.0,1.2999999999999998,1.2999999999999998,1,0.656084656084656,False,BackSquat
37117_1,37117,1,test,False,True,0.0,1.9400000000000004,1.9400000000000004,1,0.48677248677248663,False,BackSquat
37120_3,37120,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37121_13,37121,13,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37122_4,37122,4,val,False,True,0.0,1.2999999999999998,1.2999999999999998,1,0.656084656084656,False,BackSquat
37131_1,37131,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37135_3,37135,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37137_1,37137,1,val,False,True,0.0,2.09,2.09,1,0.4470899470899471,False,BackSquat
37139_1,37139,1,val,True,False,0.73,0.0,0.73,1,0.8068783068783069,False,BackSquat
37145_1,37145,1,train,False,True,0.0,1.2800000000000002,1.2800000000000002,1,0.6613756613756613,False,BackSquat
37151_1,37151,1,train,False,True,0.0,4.08,4.08,1,0.0,False,BackSquat
37164_1,37164,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37165_2,37165,2,train,False,True,0.0,1.1800000000000002,1.1800000000000002,1,0.6878306878306878,True,BackSquat
37172_2,37172,2,train,False,True,0.0,0.9400000000000001,0.9400000000000001,1,0.7513227513227513,False,BackSquat
37173_1,37173,1,test,False,True,0.0,1.17,1.17,1,0.6904761904761905,False,BackSquat
37179_1,37179,1,train,False,True,0.0,3.3200000000000003,3.3200000000000003,1,0.12169312169312152,False,BackSquat
37180_2,37180,2,train,False,True,0.0,1.3599999999999999,1.3599999999999999,1,0.6402116402116402,False,BackSquat
37193_1,37193,1,train,False,True,0.0,2.0300000000000002,2.0300000000000002,1,0.4629629629629629,False,BackSquat
37196_5,37196,5,train,False,True,0.0,1.7300000000000002,1.7300000000000002,1,0.5423280423280423,False,BackSquat
37197_5,37197,5,train,True,True,1.5400000000000003,1.1999999999999997,2.74,2,0.275132275132275,False,BackSquat
37203_3,37203,3,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37205_5,37205,5,train,True,True,1.21,1.1700000000000002,2.38,2,0.37037037037037035,False,BackSquat
37206_3,37206,3,train,False,True,0.0,0.76,0.76,1,0.798941798941799,False,BackSquat
37214_1,37214,1,test,False,True,0.0,2.35,2.35,1,0.37830687830687826,False,BackSquat
37215_5,37215,5,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37219_5,37219,5,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37223_1,37223,1,train,False,True,0.0,3.7200000000000006,3.7200000000000006,1,0.015873015873015706,False,BackSquat
37224_1,37224,1,val,False,True,0.0,2.29,2.29,1,0.3941798941798942,False,BackSquat
37238_1,37238,1,train,False,True,0.0,2.01,2.01,1,0.46825396825396826,False,BackSquat
37242_1,37242,1,train,False,True,0.0,1.04,1.04,1,0.7248677248677249,False,BackSquat
37249_4,37249,4,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37250_4,37250,4,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37251_1,37251,1,train,False,True,0.0,1.5900000000000003,1.5900000000000003,1,0.5793650793650793,False,BackSquat
37261_2,37261,2,val,False,True,0.0,2.1700000000000004,2.1700000000000004,1,0.4259259259259258,False,BackSquat
37262_2,37262,2,test,False,True,0.0,2.0999999999999996,2.0999999999999996,1,0.44444444444444453,False,BackSquat
37265_1,37265,1,test,False,True,0.0,2.9099999999999997,2.9099999999999997,1,0.23015873015873023,False,BackSquat
37278_3,37278,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37286_1,37286,1,test,True,True,3.2600000000000002,2.8400000000000003,6.1000000000000005,2,0.0,False,BackSquat
37287_2,37287,2,train,False,True,0.0,1.58,1.58,1,0.582010582010582,False,BackSquat
37292_4,37292,4,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37295_2,37295,2,train,False,True,0.0,2.4299999999999997,2.4299999999999997,1,0.3571428571428572,False,BackSquat
37300_6,37300,6,train,False,True,0.0,0.8999999999999999,0.8999999999999999,1,0.7619047619047619,False,BackSquat
37304_1,37304,1,train,False,True,0.0,2.46,2.46,1,0.3492063492063492,False,BackSquat
37305_3,37305,3,train,False,True,0.0,1.1,1.1,1,0.708994708994709,False,BackSquat
37327_1,37327,1,train,False,True,0.0,2.4,2.4,1,0.3650793650793651,False,BackSquat
37337_1,37337,1,train,False,True,0.0,0.8200000000000003,0.8200000000000003,1,0.783068783068783,False,BackSquat
37340_1,37340,1,train,False,True,0.0,2.2199999999999998,2.2199999999999998,1,0.4126984126984128,False,BackSquat
37342_4,37342,4,train,False,True,0.0,1.9,1.9,1,0.4973544973544973,False,BackSquat
37351_3,37351,3,train,False,True,0.0,1.63,1.63,1,0.5687830687830688,False,BackSquat
37362_7,37362,7,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37367_2,37367,2,train,False,True,0.0,1.8699999999999999,1.8699999999999999,1,0.5052910052910053,False,BackSquat
37371_1,37371,1,train,False,True,0.0,0.8300000000000001,0.8300000000000001,1,0.7804232804232804,False,BackSquat
37376_2,37376,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37389_1,37389,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37394_4,37394,4,train,False,True,0.0,1.07,1.07,1,0.716931216931217,False,BackSquat
37400_2,37400,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37403_1,37403,1,train,False,True,0.0,1.3800000000000003,1.3800000000000003,1,0.6349206349206349,False,BackSquat
37405_1,37405,1,train,True,True,1.7400000000000002,1.1600000000000001,2.9000000000000004,2,0.23280423280423268,False,BackSquat
37410_1,37410,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37412_1,37412,1,train,False,True,0.0,1.33,1.33,1,0.6481481481481481,False,BackSquat
37413_6,37413,6,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37421_2,37421,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37423_1,37423,1,train,True,True,1.0799999999999998,1.54,2.62,2,0.30687830687830686,False,BackSquat
37427_2,37427,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37428_1,37428,1,train,False,True,0.0,0.9700000000000002,0.9700000000000002,1,0.7433862433862433,False,BackSquat
37429_1,37429,1,test,False,True,0.0,1.67,1.67,1,0.5582010582010581,False,BackSquat
37430_2,37430,2,train,False,True,0.0,0.9299999999999999,0.9299999999999999,1,0.753968253968254,False,BackSquat
37432_2,37432,2,train,False,True,0.0,3.3,3.3,1,0.12698412698412698,False,BackSquat
37448_1,37448,1,train,False,True,0.0,2.31,2.31,1,0.38888888888888884,False,BackSquat
37453_6,37453,6,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37455_1,37455,1,train,False,True,0.0,5.69,5.69,1,0.0,False,BackSquat
37456_6,37456,6,test,False,True,0.0,1.06,1.06,1,0.7195767195767195,False,BackSquat
37457_2,37457,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37460_16,37460,16,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37471_3,37471,3,val,False,True,0.0,2.9499999999999997,2.9499999999999997,1,0.21957671957671965,False,BackSquat
37474_3,37474,3,train,False,True,0.0,1.1500000000000001,1.1500000000000001,1,0.6957671957671957,False,BackSquat
37478_3,37478,3,train,False,True,0.0,3.4899999999999998,3.4899999999999998,1,0.07671957671957674,False,BackSquat
37483_1,37483,1,train,False,True,0.0,2.52,2.52,1,0.33333333333333326,False,BackSquat
37485_4,37485,4,test,False,True,0.0,1.48,1.48,1,0.6084656084656084,False,BackSquat
37490_4,37490,4,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37491_2,37491,2,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37498_1,37498,1,train,False,True,0.0,1.3900000000000001,1.3900000000000001,1,0.6322751322751322,False,BackSquat
37499_1,37499,1,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37500_6,37500,6,train,False,True,0.0,1.0899999999999999,1.0899999999999999,1,0.7116402116402116,False,BackSquat
37504_1,37504,1,train,True,False,3.27,0.0,3.27,1,0.13492063492063489,False,BackSquat
37508_2,37508,2,train,False,True,0.0,2.26,2.26,1,0.4021164021164021,False,BackSquat
37517_7,37517,7,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37521_1,37521,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37524_2,37524,2,train,False,True,0.0,1.33,1.33,1,0.6481481481481481,False,BackSquat
37526_1,37526,1,train,False,True,0.0,1.6199999999999999,1.6199999999999999,1,0.5714285714285714,False,BackSquat
37527_2,37527,2,train,False,True,0.0,1.35,1.35,1,0.6428571428571428,False,BackSquat
37531_7,37531,7,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37535_2,37535,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37547_1,37547,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37555_3,37555,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37556_3,37556,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37561_1,37561,1,test,False,True,0.0,1.44,1.44,1,0.6190476190476191,False,BackSquat
37568_2,37568,2,train,True,True,1.17,3.93,5.1,2,0.0,False,BackSquat
37576_1,37576,1,train,True,True,1.8499999999999999,1.18,3.03,2,0.19841269841269837,False,BackSquat
37580_1,37580,1,train,False,True,0.0,0.9299999999999999,0.9299999999999999,1,0.753968253968254,False,BackSquat
37582_2,37582,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37586_1,37586,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37587_4,37587,4,train,False,True,0.0,1.03,1.03,1,0.7275132275132274,False,BackSquat
37589_1,37589,1,train,False,True,0.0,2.63,2.63,1,0.3042328042328042,False,BackSquat
37596_1,37596,1,train,False,True,0.0,0.9900000000000002,0.9900000000000002,1,0.738095238095238,False,BackSquat
37597_3,37597,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37603_1,37603,1,train,False,True,0.0,3.1500000000000004,3.1500000000000004,1,0.16666666666666652,False,BackSquat
37605_7,37605,7,train,False,True,0.0,1.4100000000000001,1.4100000000000001,1,0.626984126984127,False,BackSquat
37609_3,37609,3,val,False,True,0.0,1.2200000000000002,1.2200000000000002,1,0.6772486772486772,False,BackSquat
37611_1,37611,1,val,False,True,0.0,1.87,1.87,1,0.5052910052910052,False,BackSquat
37615_1,37615,1,train,False,True,0.0,1.0499999999999998,1.0499999999999998,1,0.7222222222222223,False,BackSquat
37618_2,37618,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37619_2,37619,2,train,False,True,0.0,0.8400000000000001,0.8400000000000001,1,0.7777777777777777,False,BackSquat
37630_4,37630,4,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37632_2,37632,2,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37640_3,37640,3,test,False,True,0.0,3.7600000000000002,3.7600000000000002,1,0.005291005291005124,False,BackSquat
37643_3,37643,3,test,False,True,0.0,2.0,2.0,1,0.4708994708994708,False,BackSquat
37653_1,37653,1,val,False,True,0.0,1.3599999999999999,1.3599999999999999,1,0.6402116402116402,False,BackSquat
37662_2,37662,2,train,False,True,0.0,1.37,1.37,1,0.6375661375661374,False,BackSquat
37663_5,37663,5,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37664_2,37664,2,train,False,True,0.0,2.2,2.2,1,0.4179894179894179,False,BackSquat
37665_1,37665,1,train,True,True,4.25,3.4499999999999997,7.699999999999999,2,0.0,False,BackSquat
37670_1,37670,1,train,False,True,0.0,3.27,3.27,1,0.13492063492063489,False,BackSquat
37673_12,37673,12,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37676_1,37676,1,train,False,True,0.0,1.41,1.41,1,0.626984126984127,False,BackSquat
37682_2,37682,2,train,False,True,0.0,1.2399999999999998,1.2399999999999998,1,0.671957671957672,False,BackSquat
37691_1,37691,1,train,True,True,1.67,0.96,2.63,2,0.3042328042328042,False,BackSquat
37694_9,37694,9,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37697_2,37697,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37701_14,37701,14,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37709_2,37709,2,train,True,True,0.45999999999999996,0.9600000000000002,1.4200000000000002,2,0.6243386243386243,False,BackSquat
37714_1,37714,1,train,False,True,0.0,2.25,2.25,1,0.40476190476190477,False,BackSquat
37720_2,37720,2,train,False,True,0.0,1.37,1.37,1,0.6375661375661374,False,BackSquat
37722_1,37722,1,train,False,True,0.0,1.0,1.0,1,0.7354497354497354,False,BackSquat
37723_2,37723,2,train,False,True,0.0,1.77,1.77,1,0.5317460317460317,False,BackSquat
37732_2,37732,2,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37741_1,37741,1,train,False,True,0.0,0.5600000000000003,0.5600000000000003,1,0.8518518518518517,False,BackSquat
37755_1,37755,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37756_1,37756,1,test,False,True,0.0,1.4,1.4,1,0.6296296296296297,False,BackSquat
37757_3,37757,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37760_1,37760,1,train,False,True,0.0,0.9099999999999997,0.9099999999999997,1,0.7592592592592593,False,BackSquat
37761_1,37761,1,train,False,True,0.0,2.05,2.05,1,0.4576719576719577,False,BackSquat
37772_2,37772,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37773_1,37773,1,train,False,True,0.0,1.0599999999999998,1.0599999999999998,1,0.7195767195767195,False,BackSquat
37774_1,37774,1,train,False,True,0.0,2.7199999999999998,2.7199999999999998,1,0.28042328042328046,False,BackSquat
37782_1,37782,1,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37788_4,37788,4,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37791_1,37791,1,test,False,True,0.0,0.9900000000000001,0.9900000000000001,1,0.7380952380952381,False,BackSquat
37795_2,37795,2,train,False,True,0.0,1.25,1.25,1,0.6693121693121693,False,BackSquat
37799_2,37799,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
